,Day,Date,team,team_opp,season,score,score_opp,home,result,Squad,# Pl,Age,MP,Starts,Gls,Ast,G+A,G-PK,PK,PKatt,Gls90,Ast90,G+A90,G-PK90,G+A-PK,Min%,Subs,Mn/Sub,PPM,onG,onGA,+/-,# Pl,Min,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,SoT,SoT/90,G/SoT,Fls,Squad_opp,# Pl_opp,Age_opp,MP_opp,Starts_opp,Gls_opp,Ast_opp,G+A_opp,G-PK_opp,PK_opp,PKatt_opp,Gls90_opp,Ast90_opp,G+A90_opp,G-PK90_opp,G+A-PK_opp,season_opp,Min%_opp,Subs_opp,Mn/Sub_opp,PPM_opp,onG_opp,onGA_opp,+/-_opp,# Pl_opp,Min_opp,GA_opp,GA90_opp,SoTA_opp,Saves_opp,Save%_opp,W_opp,D_opp,L_opp,CS_opp,CS%_opp,SoT_opp,SoT/90_opp,G/SoT_opp,Fls_opp
907,Wed,2013-12-11,Galatasaray,Juventus,2013,1,0,1,1,Galatasaray,23,28.3,8,88,9,8,17,9,0,0,1.13,1.0,2.12,1.13,2.12,100,23,0,1.0,9,17,-8,2,720,17,2.12,45,28,62.2,2,2,4,1,12.5,38,4.75,0.24,118,Juventus,21,28.3,6,66,9,5,14,5,4,4,1.5,0.83,2.33,0.83,1.67,2013,100,16,0,1.0,9,9,0,1,540,9,1.5,29,20,69.0,1,3,2,0,0.0,65,10.83,0.08,70
908,Wed,2013-12-11,Chelsea,Steaua,2013,1,0,1,1,Chelsea,22,28.1,12,132,18,14,32,17,1,1,1.5,1.17,2.67,1.42,2.58,100,35,0,1.42,19,10,9,2,1080,10,0.83,41,31,75.6,4,5,3,7,58.3,55,4.58,0.31,182,Steaua,21,26.5,12,66,2,2,4,2,0,0,0.17,0.17,0.33,0.17,0.33,2013,100,18,0,1.25,13,15,-2,1,540,10,1.67,29,19,65.5,3,6,3,1,8.3,32,2.67,0.06,90
909,Wed,2013-12-11,Austria Wien,Zenit,2013,4,1,1,1,Austria Wien,19,26.1,10,66,5,4,9,5,0,0,0.5,0.4,0.9,0.5,0.9,100,18,0,1.3,10,13,-3,1,540,10,1.67,40,30,75.0,3,4,3,1,10.0,31,3.1,0.16,98,Zenit,21,27.4,12,88,8,5,13,7,1,2,0.67,0.42,1.08,0.58,1.0,2013,100,23,0,1.42,23,17,6,2,720,14,1.75,50,36,72.0,4,5,3,0,0.0,57,4.75,0.12,108
910,Wed,2013-12-11,Napoli,Arsenal,2013,2,0,1,1,Napoli,19,27.5,6,66,10,8,18,10,0,0,1.67,1.33,3.0,1.67,3.0,100,16,0,2.0,10,9,1,2,540,9,1.5,31,22,71.0,4,0,2,1,16.7,44,7.33,0.23,83,Arsenal,24,26.9,10,88,9,8,17,9,0,2,0.9,0.8,1.7,0.9,1.7,2013,100,21,0,1.7,14,8,6,2,718,8,1.0,34,26,76.5,5,2,3,3,30.0,42,4.2,0.21,92
911,Wed,2013-12-11,Basel,Schalke 04,2013,0,2,0,0,Basel,19,25.2,10,66,5,6,11,5,0,0,0.5,0.6,1.1,0.5,1.1,100,18,0,1.6,15,11,4,1,540,6,1.0,31,25,80.6,4,4,2,1,10.0,31,3.1,0.16,84,Schalke 04,25,25.0,10,88,8,6,14,8,0,0,0.8,0.6,1.4,0.8,1.4,2013,100,23,0,1.4,12,18,-6,2,720,15,1.87,41,26,63.4,4,2,4,4,40.0,53,5.3,0.15,96
912,Wed,2013-12-11,Arsenal,Napoli,2013,0,2,0,0,Arsenal,24,26.9,10,88,9,8,17,9,0,2,0.9,0.8,1.7,0.9,1.7,100,21,0,1.7,14,8,6,2,718,8,1.0,34,26,76.5,5,2,3,3,30.0,42,4.2,0.21,92,Napoli,19,27.5,6,66,10,8,18,10,0,0,1.67,1.33,3.0,1.67,3.0,2013,100,16,0,2.0,10,9,1,2,540,9,1.5,31,22,71.0,4,0,2,1,16.7,44,7.33,0.23,83
913,Wed,2013-12-11,Steaua,Chelsea,2013,0,1,0,0,Steaua,21,26.5,12,66,2,2,4,2,0,0,0.17,0.17,0.33,0.17,0.33,100,18,0,1.25,13,15,-2,1,540,10,1.67,29,19,65.5,3,6,3,1,8.3,32,2.67,0.06,90,Chelsea,22,28.1,12,132,18,14,32,17,1,1,1.5,1.17,2.67,1.42,2.58,2013,100,35,0,1.42,19,10,9,2,1080,10,0.83,41,31,75.6,4,5,3,7,58.3,55,4.58,0.31,182
914,Wed,2013-12-11,Porto,Atl̩tico Madrid,2013,0,2,0,0,Porto,18,26.2,6,66,4,4,8,4,0,1,0.67,0.67,1.33,0.67,1.33,100,17,0,0.83,4,7,-3,1,540,7,1.17,23,16,69.6,1,2,3,1,16.7,52,8.67,0.08,103,Atl̩tico Madrid,24,26.7,13,143,26,18,44,25,1,2,2.0,1.38,3.38,1.92,3.31,2013,100,35,0,2.0,26,10,16,2,1200,10,0.75,50,40,80.0,7,5,1,6,46.2,102,7.85,0.25,206
915,Wed,2013-12-11,Juventus,Galatasaray,2013,0,1,0,0,Juventus,21,28.3,6,66,9,5,14,5,4,4,1.5,0.83,2.33,0.83,1.67,100,16,0,1.0,9,9,0,1,540,9,1.5,29,20,69.0,1,3,2,0,0.0,65,10.83,0.08,70,Galatasaray,23,28.3,8,88,9,8,17,9,0,0,1.13,1.0,2.12,1.13,2.12,2013,100,23,0,1.0,9,17,-8,2,720,17,2.12,45,28,62.2,2,2,4,1,12.5,38,4.75,0.24,118
916,Wed,2013-12-11,Celtic,Barcelona,2013,1,6,0,0,Celtic,19,25.7,12,66,3,1,4,2,1,1,0.25,0.08,0.33,0.17,0.25,100,18,0,1.0,12,16,-4,1,540,14,2.33,37,23,62.2,3,3,6,0,0.0,32,2.67,0.06,92,Barcelona,24,27.6,10,110,21,16,37,18,3,3,2.1,1.6,3.7,1.8,3.4,2013,100,25,0,1.8,21,8,13,2,900,8,0.8,32,24,75.0,5,3,2,3,30.0,93,9.3,0.19,114
917,Wed,2013-12-11,Ajax,Milan,2013,0,0,0,2,Ajax,21,23.5,6,66,5,3,8,5,0,1,0.83,0.5,1.33,0.83,1.33,100,18,0,1.33,5,8,-3,2,540,8,1.33,20,12,60.0,2,2,2,2,33.3,51,8.5,0.1,87,Milan,25,28.4,10,88,7,4,11,6,1,1,0.7,0.4,1.1,0.6,1.0,2013,100,22,0,1.1,13,11,2,2,720,10,1.25,39,29,74.4,2,5,3,3,30.0,39,3.9,0.15,109
918,Wed,2013-12-11,Zenit,Austria Wien,2013,1,4,0,0,Zenit,21,27.4,12,88,8,5,13,7,1,2,0.67,0.42,1.08,0.58,1.0,100,23,0,1.42,23,17,6,2,720,14,1.75,50,36,72.0,4,5,3,0,0.0,57,4.75,0.12,108,Austria Wien,19,26.1,10,66,5,4,9,5,0,0,0.5,0.4,0.9,0.5,0.9,2013,100,18,0,1.3,10,13,-3,1,540,10,1.67,40,30,75.0,3,4,3,1,10.0,31,3.1,0.16,98
919,Wed,2013-12-11,Dortmund,Marseille,2013,2,1,0,1,Dortmund,23,25.9,10,110,17,11,28,15,2,2,1.7,1.1,2.8,1.5,2.6,100,28,0,1.7,18,13,5,2,900,13,1.3,50,37,74.0,5,2,3,2,20.0,86,8.6,0.17,149,Marseille,19,26.6,6,66,5,4,9,4,1,1,0.83,0.67,1.5,0.67,1.33,2013,100,18,0,0.0,5,14,-9,1,540,14,2.33,34,20,58.8,0,0,6,0,0.0,31,5.17,0.13,69
920,Tue,2014-02-18,Manchester City,Barcelona,2013,0,2,1,0,Manchester City,21,27.5,8,88,19,15,34,16,3,3,2.37,1.87,4.25,2.0,3.87,100,24,0,1.88,19,14,5,2,720,14,1.75,43,29,67.4,5,0,3,1,12.5,58,7.25,0.28,129,Barcelona,24,27.6,10,110,21,16,37,18,3,3,2.1,1.6,3.7,1.8,3.4,2013,100,25,0,1.8,21,8,13,2,900,8,0.8,32,24,75.0,5,3,2,3,30.0,93,9.3,0.19,114
921,Tue,2014-02-18,Barcelona,Manchester City,2013,2,0,0,1,Barcelona,24,27.6,10,110,21,16,37,18,3,3,2.1,1.6,3.7,1.8,3.4,100,25,0,1.8,21,8,13,2,900,8,0.8,32,24,75.0,5,3,2,3,30.0,93,9.3,0.19,114,Manchester City,21,27.5,8,88,19,15,34,16,3,3,2.37,1.87,4.25,2.0,3.87,2013,100,24,0,1.88,19,14,5,2,720,14,1.75,43,29,67.4,5,0,3,1,12.5,58,7.25,0.28,129
922,Wed,2014-02-19,Bayern Munich,Arsenal,2013,2,0,0,1,Bayern Munich,22,26.5,12,132,24,20,44,22,2,4,2.0,1.67,3.67,1.83,3.5,100,32,0,1.83,24,13,11,1,1080,13,1.08,44,31,70.5,6,4,2,4,33.3,81,6.75,0.27,132,Arsenal,24,26.9,10,88,9,8,17,9,0,2,0.9,0.8,1.7,0.9,1.7,2013,100,21,0,1.7,14,8,6,2,718,8,1.0,34,26,76.5,5,2,3,3,30.0,42,4.2,0.21,92
923,Wed,2014-02-19,Atl̩tico Madrid,Milan,2013,1,0,0,1,Atl̩tico Madrid,24,26.7,13,143,26,18,44,25,1,2,2.0,1.38,3.38,1.92,3.31,100,35,0,2.0,26,10,16,2,1200,10,0.75,50,40,80.0,7,5,1,6,46.2,102,7.85,0.25,206,Milan,25,28.4,10,88,7,4,11,6,1,1,0.7,0.4,1.1,0.6,1.0,2013,100,22,0,1.1,13,11,2,2,720,10,1.25,39,29,74.4,2,5,3,3,30.0,39,3.9,0.15,109
924,Wed,2014-02-19,Milan,Atl̩tico Madrid,2013,0,1,1,0,Milan,25,28.4,10,88,7,4,11,6,1,1,0.7,0.4,1.1,0.6,1.0,100,22,0,1.1,13,11,2,2,720,10,1.25,39,29,74.4,2,5,3,3,30.0,39,3.9,0.15,109,Atl̩tico Madrid,24,26.7,13,143,26,18,44,25,1,2,2.0,1.38,3.38,1.92,3.31,2013,100,35,0,2.0,26,10,16,2,1200,10,0.75,50,40,80.0,7,5,1,6,46.2,102,7.85,0.25,206
925,Wed,2014-02-19,Arsenal,Bayern Munich,2013,0,2,1,0,Arsenal,24,26.9,10,88,9,8,17,9,0,2,0.9,0.8,1.7,0.9,1.7,100,21,0,1.7,14,8,6,2,718,8,1.0,34,26,76.5,5,2,3,3,30.0,42,4.2,0.21,92,Bayern Munich,22,26.5,12,132,24,20,44,22,2,4,2.0,1.67,3.67,1.83,3.5,2013,100,32,0,1.83,24,13,11,1,1080,13,1.08,44,31,70.5,6,4,2,4,33.3,81,6.75,0.27,132
926,Tue,2014-02-25,Zenit,Dortmund,2013,2,4,1,0,Zenit,21,27.4,12,88,8,5,13,7,1,2,0.67,0.42,1.08,0.58,1.0,100,23,0,1.42,23,17,6,2,720,14,1.75,50,36,72.0,4,5,3,0,0.0,57,4.75,0.12,108,Dortmund,23,25.9,10,110,17,11,28,15,2,2,1.7,1.1,2.8,1.5,2.6,2013,100,28,0,1.7,18,13,5,2,900,13,1.3,50,37,74.0,5,2,3,2,20.0,86,8.6,0.17,149
927,Tue,2014-02-25,Olympiacos,Manchester Utd,2013,2,0,1,1,Olympiacos,23,26.4,8,88,12,10,22,11,1,3,1.5,1.25,2.75,1.37,2.62,100,24,0,1.63,12,11,1,1,720,11,1.37,41,30,73.2,4,1,3,3,37.5,55,6.87,0.2,118,Manchester Utd,24,27.7,10,110,15,11,26,14,1,2,1.5,1.1,2.6,1.4,2.5,2013,100,26,0,1.8,17,9,8,1,900,9,0.9,31,22,71.0,4,4,2,5,50.0,60,6.0,0.23,132
928,Tue,2014-02-25,Manchester Utd,Olympiacos,2013,0,2,0,0,Manchester Utd,24,27.7,10,110,15,11,26,14,1,2,1.5,1.1,2.6,1.4,2.5,100,26,0,1.8,17,9,8,1,900,9,0.9,31,22,71.0,4,4,2,5,50.0,60,6.0,0.23,132,Olympiacos,23,26.4,8,88,12,10,22,11,1,3,1.5,1.25,2.75,1.37,2.62,2013,100,24,0,1.63,12,11,1,1,720,11,1.37,41,30,73.2,4,1,3,3,37.5,55,6.87,0.2,118
929,Tue,2014-02-25,Dortmund,Zenit,2013,4,2,0,1,Dortmund,23,25.9,10,110,17,11,28,15,2,2,1.7,1.1,2.8,1.5,2.6,100,28,0,1.7,18,13,5,2,900,13,1.3,50,37,74.0,5,2,3,2,20.0,86,8.6,0.17,149,Zenit,21,27.4,12,88,8,5,13,7,1,2,0.67,0.42,1.08,0.58,1.0,2013,100,23,0,1.42,23,17,6,2,720,14,1.75,50,36,72.0,4,5,3,0,0.0,57,4.75,0.12,108
930,Wed,2014-02-26,Galatasaray,Chelsea,2013,1,1,1,2,Galatasaray,23,28.3,8,88,9,8,17,9,0,0,1.13,1.0,2.12,1.13,2.12,100,23,0,1.0,9,17,-8,2,720,17,2.12,45,28,62.2,2,2,4,1,12.5,38,4.75,0.24,118,Chelsea,22,28.1,12,132,18,14,32,17,1,1,1.5,1.17,2.67,1.42,2.58,2013,100,35,0,1.42,19,10,9,2,1080,10,0.83,41,31,75.6,4,5,3,7,58.3,55,4.58,0.31,182
931,Wed,2014-02-26,Schalke 04,Real Madrid,2013,1,6,1,0,Schalke 04,25,25.0,10,88,8,6,14,8,0,0,0.8,0.6,1.4,0.8,1.4,100,23,0,1.4,12,18,-6,2,720,15,1.87,41,26,63.4,4,2,4,4,40.0,53,5.3,0.15,96,Real Madrid,22,26.5,13,143,41,35,76,39,2,4,3.15,2.69,5.85,3.0,5.69,2013,100,39,0,2.46,41,10,31,2,1200,11,0.82,57,46,80.7,10,2,1,5,38.5,127,9.77,0.31,123
932,Wed,2014-02-26,Chelsea,Galatasaray,2013,1,1,0,2,Chelsea,22,28.1,12,132,18,14,32,17,1,1,1.5,1.17,2.67,1.42,2.58,100,35,0,1.42,19,10,9,2,1080,10,0.83,41,31,75.6,4,5,3,7,58.3,55,4.58,0.31,182,Galatasaray,23,28.3,8,88,9,8,17,9,0,0,1.13,1.0,2.12,1.13,2.12,2013,100,23,0,1.0,9,17,-8,2,720,17,2.12,45,28,62.2,2,2,4,1,12.5,38,4.75,0.24,118
933,Wed,2014-02-26,Real Madrid,Schalke 04,2013,6,1,0,1,Real Madrid,22,26.5,13,143,41,35,76,39,2,4,3.15,2.69,5.85,3.0,5.69,100,39,0,2.46,41,10,31,2,1200,11,0.82,57,46,80.7,10,2,1,5,38.5,127,9.77,0.31,123,Schalke 04,25,25.0,10,88,8,6,14,8,0,0,0.8,0.6,1.4,0.8,1.4,2013,100,23,0,1.4,12,18,-6,2,720,15,1.87,41,26,63.4,4,2,4,4,40.0,53,5.3,0.15,96
934,Tue,2014-03-11,Bayern Munich,Arsenal,2013,1,1,1,2,Bayern Munich,22,26.5,12,132,24,20,44,22,2,4,2.0,1.67,3.67,1.83,3.5,100,32,0,1.83,24,13,11,1,1080,13,1.08,44,31,70.5,6,4,2,4,33.3,81,6.75,0.27,132,Arsenal,24,26.9,10,88,9,8,17,9,0,2,0.9,0.8,1.7,0.9,1.7,2013,100,21,0,1.7,14,8,6,2,718,8,1.0,34,26,76.5,5,2,3,3,30.0,42,4.2,0.21,92
935,Tue,2014-03-11,Atl̩tico Madrid,Milan,2013,4,1,1,1,Atl̩tico Madrid,24,26.7,13,143,26,18,44,25,1,2,2.0,1.38,3.38,1.92,3.31,100,35,0,2.0,26,10,16,2,1200,10,0.75,50,40,80.0,7,5,1,6,46.2,102,7.85,0.25,206,Milan,25,28.4,10,88,7,4,11,6,1,1,0.7,0.4,1.1,0.6,1.0,2013,100,22,0,1.1,13,11,2,2,720,10,1.25,39,29,74.4,2,5,3,3,30.0,39,3.9,0.15,109
936,Tue,2014-03-11,Arsenal,Bayern Munich,2013,1,1,0,2,Arsenal,24,26.9,10,88,9,8,17,9,0,2,0.9,0.8,1.7,0.9,1.7,100,21,0,1.7,14,8,6,2,718,8,1.0,34,26,76.5,5,2,3,3,30.0,42,4.2,0.21,92,Bayern Munich,22,26.5,12,132,24,20,44,22,2,4,2.0,1.67,3.67,1.83,3.5,2013,100,32,0,1.83,24,13,11,1,1080,13,1.08,44,31,70.5,6,4,2,4,33.3,81,6.75,0.27,132
937,Tue,2014-03-11,Milan,Atl̩tico Madrid,2013,1,4,0,0,Milan,25,28.4,10,88,7,4,11,6,1,1,0.7,0.4,1.1,0.6,1.0,100,22,0,1.1,13,11,2,2,720,10,1.25,39,29,74.4,2,5,3,3,30.0,39,3.9,0.15,109,Atl̩tico Madrid,24,26.7,13,143,26,18,44,25,1,2,2.0,1.38,3.38,1.92,3.31,2013,100,35,0,2.0,26,10,16,2,1200,10,0.75,50,40,80.0,7,5,1,6,46.2,102,7.85,0.25,206
938,Wed,2014-03-12,Paris S-G,Leverkusen,2013,2,1,1,1,Paris S-G,21,26.8,10,110,24,20,44,23,1,2,2.4,2.0,4.4,2.3,4.3,100,28,0,2.0,25,9,16,1,900,9,0.9,43,34,79.1,6,2,2,3,30.0,85,8.5,0.27,114,Leverkusen,21,25.4,8,88,10,5,15,9,1,2,1.25,0.62,1.87,1.13,1.75,2013,100,23,0,1.25,10,16,-6,1,720,16,2.0,53,37,69.8,3,1,4,3,37.5,63,7.88,0.14,102
939,Wed,2014-03-12,Barcelona,Manchester City,2013,2,1,1,1,Barcelona,24,27.6,10,110,21,16,37,18,3,3,2.1,1.6,3.7,1.8,3.4,100,25,0,1.8,21,8,13,2,900,8,0.8,32,24,75.0,5,3,2,3,30.0,93,9.3,0.19,114,Manchester City,21,27.5,8,88,19,15,34,16,3,3,2.37,1.87,4.25,2.0,3.87,2013,100,24,0,1.88,19,14,5,2,720,14,1.75,43,29,67.4,5,0,3,1,12.5,58,7.25,0.28,129
940,Wed,2014-03-12,Leverkusen,Paris S-G,2013,1,2,0,0,Leverkusen,21,25.4,8,88,10,5,15,9,1,2,1.25,0.62,1.87,1.13,1.75,100,23,0,1.25,10,16,-6,1,720,16,2.0,53,37,69.8,3,1,4,3,37.5,63,7.88,0.14,102,Paris S-G,21,26.8,10,110,24,20,44,23,1,2,2.4,2.0,4.4,2.3,4.3,2013,100,28,0,2.0,25,9,16,1,900,9,0.9,43,34,79.1,6,2,2,3,30.0,85,8.5,0.27,114
941,Wed,2014-03-12,Manchester City,Barcelona,2013,1,2,0,0,Manchester City,21,27.5,8,88,19,15,34,16,3,3,2.37,1.87,4.25,2.0,3.87,100,24,0,1.88,19,14,5,2,720,14,1.75,43,29,67.4,5,0,3,1,12.5,58,7.25,0.28,129,Barcelona,24,27.6,10,110,21,16,37,18,3,3,2.1,1.6,3.7,1.8,3.4,2013,100,25,0,1.8,21,8,13,2,900,8,0.8,32,24,75.0,5,3,2,3,30.0,93,9.3,0.19,114
942,Tue,2014-03-18,Real Madrid,Schalke 04,2013,3,1,1,1,Real Madrid,22,26.5,13,143,41,35,76,39,2,4,3.15,2.69,5.85,3.0,5.69,100,39,0,2.46,41,10,31,2,1200,11,0.82,57,46,80.7,10,2,1,5,38.5,127,9.77,0.31,123,Schalke 04,25,25.0,10,88,8,6,14,8,0,0,0.8,0.6,1.4,0.8,1.4,2013,100,23,0,1.4,12,18,-6,2,720,15,1.87,41,26,63.4,4,2,4,4,40.0,53,5.3,0.15,96
943,Tue,2014-03-18,Chelsea,Galatasaray,2013,2,0,1,1,Chelsea,22,28.1,12,132,18,14,32,17,1,1,1.5,1.17,2.67,1.42,2.58,100,35,0,1.42,19,10,9,2,1080,10,0.83,41,31,75.6,4,5,3,7,58.3,55,4.58,0.31,182,Galatasaray,23,28.3,8,88,9,8,17,9,0,0,1.13,1.0,2.12,1.13,2.12,2013,100,23,0,1.0,9,17,-8,2,720,17,2.12,45,28,62.2,2,2,4,1,12.5,38,4.75,0.24,118
944,Tue,2014-03-18,Schalke 04,Real Madrid,2013,1,3,0,0,Schalke 04,25,25.0,10,88,8,6,14,8,0,0,0.8,0.6,1.4,0.8,1.4,100,23,0,1.4,12,18,-6,2,720,15,1.87,41,26,63.4,4,2,4,4,40.0,53,5.3,0.15,96,Real Madrid,22,26.5,13,143,41,35,76,39,2,4,3.15,2.69,5.85,3.0,5.69,2013,100,39,0,2.46,41,10,31,2,1200,11,0.82,57,46,80.7,10,2,1,5,38.5,127,9.77,0.31,123
945,Tue,2014-03-18,Galatasaray,Chelsea,2013,0,2,0,0,Galatasaray,23,28.3,8,88,9,8,17,9,0,0,1.13,1.0,2.12,1.13,2.12,100,23,0,1.0,9,17,-8,2,720,17,2.12,45,28,62.2,2,2,4,1,12.5,38,4.75,0.24,118,Chelsea,22,28.1,12,132,18,14,32,17,1,1,1.5,1.17,2.67,1.42,2.58,2013,100,35,0,1.42,19,10,9,2,1080,10,0.83,41,31,75.6,4,5,3,7,58.3,55,4.58,0.31,182
946,Wed,2014-03-19,Manchester Utd,Olympiacos,2013,3,0,1,1,Manchester Utd,24,27.7,10,110,15,11,26,14,1,2,1.5,1.1,2.6,1.4,2.5,100,26,0,1.8,17,9,8,1,900,9,0.9,31,22,71.0,4,4,2,5,50.0,60,6.0,0.23,132,Olympiacos,23,26.4,8,88,12,10,22,11,1,3,1.5,1.25,2.75,1.37,2.62,2013,100,24,0,1.63,12,11,1,1,720,11,1.37,41,30,73.2,4,1,3,3,37.5,55,6.87,0.2,118
947,Wed,2014-03-19,Dortmund,Zenit,2013,1,2,1,0,Dortmund,23,25.9,10,110,17,11,28,15,2,2,1.7,1.1,2.8,1.5,2.6,100,28,0,1.7,18,13,5,2,900,13,1.3,50,37,74.0,5,2,3,2,20.0,86,8.6,0.17,149,Zenit,21,27.4,12,88,8,5,13,7,1,2,0.67,0.42,1.08,0.58,1.0,2013,100,23,0,1.42,23,17,6,2,720,14,1.75,50,36,72.0,4,5,3,0,0.0,57,4.75,0.12,108
948,Wed,2014-03-19,Zenit,Dortmund,2013,2,1,0,1,Zenit,21,27.4,12,88,8,5,13,7,1,2,0.67,0.42,1.08,0.58,1.0,100,23,0,1.42,23,17,6,2,720,14,1.75,50,36,72.0,4,5,3,0,0.0,57,4.75,0.12,108,Dortmund,23,25.9,10,110,17,11,28,15,2,2,1.7,1.1,2.8,1.5,2.6,2013,100,28,0,1.7,18,13,5,2,900,13,1.3,50,37,74.0,5,2,3,2,20.0,86,8.6,0.17,149
949,Wed,2014-03-19,Olympiacos,Manchester Utd,2013,0,3,0,0,Olympiacos,23,26.4,8,88,12,10,22,11,1,3,1.5,1.25,2.75,1.37,2.62,100,24,0,1.63,12,11,1,1,720,11,1.37,41,30,73.2,4,1,3,3,37.5,55,6.87,0.2,118,Manchester Utd,24,27.7,10,110,15,11,26,14,1,2,1.5,1.1,2.6,1.4,2.5,2013,100,26,0,1.8,17,9,8,1,900,9,0.9,31,22,71.0,4,4,2,5,50.0,60,6.0,0.23,132
950,Tue,2014-04-01,Bayern Munich,Manchester Utd,2013,1,1,0,2,Bayern Munich,22,26.5,12,132,24,20,44,22,2,4,2.0,1.67,3.67,1.83,3.5,100,32,0,1.83,24,13,11,1,1080,13,1.08,44,31,70.5,6,4,2,4,33.3,81,6.75,0.27,132,Manchester Utd,24,27.7,10,110,15,11,26,14,1,2,1.5,1.1,2.6,1.4,2.5,2013,100,26,0,1.8,17,9,8,1,900,9,0.9,31,22,71.0,4,4,2,5,50.0,60,6.0,0.23,132
951,Tue,2014-04-01,Atl̩tico Madrid,Barcelona,2013,1,1,0,2,Atl̩tico Madrid,24,26.7,13,143,26,18,44,25,1,2,2.0,1.38,3.38,1.92,3.31,100,35,0,2.0,26,10,16,2,1200,10,0.75,50,40,80.0,7,5,1,6,46.2,102,7.85,0.25,206,Barcelona,24,27.6,10,110,21,16,37,18,3,3,2.1,1.6,3.7,1.8,3.4,2013,100,25,0,1.8,21,8,13,2,900,8,0.8,32,24,75.0,5,3,2,3,30.0,93,9.3,0.19,114
952,Tue,2014-04-01,Barcelona,Atl̩tico Madrid,2013,1,1,1,2,Barcelona,24,27.6,10,110,21,16,37,18,3,3,2.1,1.6,3.7,1.8,3.4,100,25,0,1.8,21,8,13,2,900,8,0.8,32,24,75.0,5,3,2,3,30.0,93,9.3,0.19,114,Atl̩tico Madrid,24,26.7,13,143,26,18,44,25,1,2,2.0,1.38,3.38,1.92,3.31,2013,100,35,0,2.0,26,10,16,2,1200,10,0.75,50,40,80.0,7,5,1,6,46.2,102,7.85,0.25,206
953,Tue,2014-04-01,Manchester Utd,Bayern Munich,2013,1,1,1,2,Manchester Utd,24,27.7,10,110,15,11,26,14,1,2,1.5,1.1,2.6,1.4,2.5,100,26,0,1.8,17,9,8,1,900,9,0.9,31,22,71.0,4,4,2,5,50.0,60,6.0,0.23,132,Bayern Munich,22,26.5,12,132,24,20,44,22,2,4,2.0,1.67,3.67,1.83,3.5,2013,100,32,0,1.83,24,13,11,1,1080,13,1.08,44,31,70.5,6,4,2,4,33.3,81,6.75,0.27,132
954,Wed,2014-04-02,Real Madrid,Dortmund,2013,3,0,1,1,Real Madrid,22,26.5,13,143,41,35,76,39,2,4,3.15,2.69,5.85,3.0,5.69,100,39,0,2.46,41,10,31,2,1200,11,0.82,57,46,80.7,10,2,1,5,38.5,127,9.77,0.31,123,Dortmund,23,25.9,10,110,17,11,28,15,2,2,1.7,1.1,2.8,1.5,2.6,2013,100,28,0,1.7,18,13,5,2,900,13,1.3,50,37,74.0,5,2,3,2,20.0,86,8.6,0.17,149
955,Wed,2014-04-02,Paris S-G,Chelsea,2013,3,1,1,1,Paris S-G,21,26.8,10,110,24,20,44,23,1,2,2.4,2.0,4.4,2.3,4.3,100,28,0,2.0,25,9,16,1,900,9,0.9,43,34,79.1,6,2,2,3,30.0,85,8.5,0.27,114,Chelsea,22,28.1,12,132,18,14,32,17,1,1,1.5,1.17,2.67,1.42,2.58,2013,100,35,0,1.42,19,10,9,2,1080,10,0.83,41,31,75.6,4,5,3,7,58.3,55,4.58,0.31,182
956,Wed,2014-04-02,Chelsea,Paris S-G,2013,1,3,0,0,Chelsea,22,28.1,12,132,18,14,32,17,1,1,1.5,1.17,2.67,1.42,2.58,100,35,0,1.42,19,10,9,2,1080,10,0.83,41,31,75.6,4,5,3,7,58.3,55,4.58,0.31,182,Paris S-G,21,26.8,10,110,24,20,44,23,1,2,2.4,2.0,4.4,2.3,4.3,2013,100,28,0,2.0,25,9,16,1,900,9,0.9,43,34,79.1,6,2,2,3,30.0,85,8.5,0.27,114
957,Wed,2014-04-02,Dortmund,Real Madrid,2013,0,3,0,0,Dortmund,23,25.9,10,110,17,11,28,15,2,2,1.7,1.1,2.8,1.5,2.6,100,28,0,1.7,18,13,5,2,900,13,1.3,50,37,74.0,5,2,3,2,20.0,86,8.6,0.17,149,Real Madrid,22,26.5,13,143,41,35,76,39,2,4,3.15,2.69,5.85,3.0,5.69,2013,100,39,0,2.46,41,10,31,2,1200,11,0.82,57,46,80.7,10,2,1,5,38.5,127,9.77,0.31,123
958,Tue,2014-04-08,Dortmund,Real Madrid,2013,2,0,1,1,Dortmund,23,25.9,10,110,17,11,28,15,2,2,1.7,1.1,2.8,1.5,2.6,100,28,0,1.7,18,13,5,2,900,13,1.3,50,37,74.0,5,2,3,2,20.0,86,8.6,0.17,149,Real Madrid,22,26.5,13,143,41,35,76,39,2,4,3.15,2.69,5.85,3.0,5.69,2013,100,39,0,2.46,41,10,31,2,1200,11,0.82,57,46,80.7,10,2,1,5,38.5,127,9.77,0.31,123
959,Tue,2014-04-08,Paris S-G,Chelsea,2013,0,2,0,0,Paris S-G,21,26.8,10,110,24,20,44,23,1,2,2.4,2.0,4.4,2.3,4.3,100,28,0,2.0,25,9,16,1,900,9,0.9,43,34,79.1,6,2,2,3,30.0,85,8.5,0.27,114,Chelsea,22,28.1,12,132,18,14,32,17,1,1,1.5,1.17,2.67,1.42,2.58,2013,100,35,0,1.42,19,10,9,2,1080,10,0.83,41,31,75.6,4,5,3,7,58.3,55,4.58,0.31,182
