,Day,Date,team,team_opp,season,score,score_opp,home,result,# Pl,Age,MP,Starts,Gls,Ast,G+A,G-PK,PK,PKatt,Gls90,Ast90,G+A90,G-PK90,G+A-PK,Min%,Subs,Mn/Sub,PPM,onG,onGA,+/-,# Pl.1,Min,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,SoT,SoT/90,G/SoT,Fls,# Pl_opp,Age_opp,MP_opp,Starts_opp,Gls_opp,Ast_opp,G+A_opp,G-PK_opp,PK_opp,PKatt_opp,Gls90_opp,Ast90_opp,G+A90_opp,G-PK90_opp,G+A-PK_opp,season_opp,Min%_opp,Subs_opp,Mn/Sub_opp,PPM_opp,onG_opp,onGA_opp,+/-_opp,# Pl_opp.1,Min_opp,GA_opp,GA90_opp,SoTA_opp,Saves_opp,Save%_opp,W_opp,D_opp,L_opp,CS_opp,CS%_opp,SoT_opp,SoT/90_opp,G/SoT_opp,Fls_opp,opp_code,day_code
1510,Tue,2016-09-27,Real Madrid,Dortmund,2016,2,2,0,2,23,27.4,13,143,34,30,64,34,0,0,2.55,2.25,4.8,2.55,4.8,100,37,0,2.31,35,18,17,2,1200,18,1.35,54,36,74.1,9,3,1,0,0.0,93,6.98,0.37,123,25,25.1,10,110,27,21,48,26,1,2,2.7,2.1,4.8,2.6,4.7,2016,100,29,0,1.7,28,16,12,2,900,16,1.6,42,26,61.9,5,2,3,0,0.0,71,7.1,0.37,108,25,4
1511,Tue,2016-09-27,Dinamo Zagreb,Juventus,2016,0,4,1,0,24,24.4,6,66,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100,18,0,0.0,0,15,-15,2,540,15,2.5,50,35,70.0,0,0,6,0,0.0,5,0.83,0.0,66,25,29.9,13,144,21,10,31,18,3,3,1.62,0.77,2.38,1.38,2.15,2016,100,38,0,2.31,22,6,16,2,1170,7,0.54,29,22,75.9,9,3,1,0,0.0,67,5.15,0.27,190,37,4
1512,Wed,2016-09-28,Bayern Munich,AtlÃ©tico Madrid,2016,0,1,0,0,21,28.3,10,110,26,13,39,22,4,5,2.52,1.26,3.77,2.13,3.39,100,29,0,1.8,27,14,13,2,930,12,1.16,52,40,78.8,6,0,4,0,0.0,74,7.16,0.3,120,20,26.6,12,132,15,9,24,12,3,4,1.25,0.75,2.0,1.0,1.75,2016,100,32,0,2.33,18,10,8,2,1080,9,0.75,53,44,83.0,9,1,2,0,0.0,56,4.67,0.21,124,7,5
1513,Wed,2016-09-28,Barcelona,M'Gladbach,2016,2,1,0,1,23,27.0,10,110,25,17,42,22,3,4,2.5,1.7,4.2,2.2,3.9,100,22,0,1.9,26,12,14,2,900,12,1.2,44,32,72.7,6,1,3,0,0.0,52,5.2,0.42,123,19,25.5,6,66,5,4,9,5,0,0,0.83,0.67,1.5,0.83,1.5,2016,100,17,0,0.83,5,12,-7,1,540,12,2.0,38,26,73.7,1,2,3,0,0.0,19,3.17,0.26,58,48,5
1514,Wed,2016-09-28,Dynamo Kyiv,BeÅiktaÅ,2016,1,1,0,2,24,26.1,6,66,8,5,13,7,1,2,1.33,0.83,2.17,1.17,2.0,100,18,0,0.83,8,6,2,2,540,6,1.0,24,18,83.3,1,2,3,0,0.0,27,4.5,0.26,88,21,29.2,6,66,9,3,12,7,2,2,1.5,0.5,2.0,1.17,1.67,2016,100,17,0,1.17,9,14,-5,1,90,1,1.0,6,5,116.7,1,4,1,0,0.0,19,3.17,0.37,74,16,5
1515,Wed,2016-09-28,Basel,Arsenal,2016,0,2,0,0,18,27.0,6,66,3,2,5,3,0,0,0.5,0.33,0.83,0.5,0.83,100,18,0,0.33,3,12,-9,1,540,12,2.0,30,18,63.3,0,2,4,0,0.0,20,3.33,0.15,109,21,26.3,8,88,19,13,32,18,1,2,2.37,1.62,4.0,2.25,3.87,2016,100,24,0,1.75,20,16,4,1,720,16,2.0,40,24,62.5,4,2,2,0,0.0,42,5.25,0.43,97,4,5
1516,Wed,2016-09-28,Manchester City,Celtic,2016,3,3,0,2,22,28.1,8,88,18,14,32,17,1,1,2.25,1.75,4.0,2.12,3.87,100,17,0,1.63,17,13,4,2,716,16,2.01,35,19,54.3,3,4,1,0,0.0,44,5.5,0.39,93,22,26.5,6,66,4,2,6,3,1,2,0.67,0.33,1.0,0.5,0.83,2016,100,17,0,0.5,5,16,-11,2,540,16,2.67,35,19,57.1,0,3,3,0,0.0,17,2.83,0.18,63,21,5
1517,Wed,2016-09-28,Benfica,Napoli,2016,2,4,0,0,25,25.5,8,88,11,6,17,9,2,2,1.37,0.75,2.12,1.13,1.87,100,23,0,1.38,11,14,-3,1,630,10,1.43,34,24,76.5,3,2,3,0,0.0,28,3.5,0.32,128,21,26.7,8,88,13,9,22,11,2,3,1.62,1.13,2.75,1.37,2.5,2016,100,23,0,1.38,13,14,-1,1,720,14,1.75,24,10,45.8,3,2,3,0,0.0,39,4.87,0.28,110,61,5
1518,Wed,2016-09-28,Arsenal,Basel,2016,2,0,1,1,21,26.3,8,88,19,13,32,18,1,2,2.37,1.62,4.0,2.25,3.87,100,24,0,1.75,20,16,4,1,720,16,2.0,40,24,62.5,4,2,2,0,0.0,42,5.25,0.43,97,18,27.0,6,66,3,2,5,3,0,0,0.5,0.33,0.83,0.5,0.83,2016,100,18,0,0.33,3,12,-9,1,540,12,2.0,30,18,63.3,0,2,4,0,0.0,20,3.33,0.15,109,12,5
1519,Wed,2016-09-28,M'Gladbach,Barcelona,2016,1,2,1,0,19,25.5,6,66,5,4,9,5,0,0,0.83,0.67,1.5,0.83,1.5,100,17,0,0.83,5,12,-7,1,540,12,2.0,38,26,73.7,1,2,3,0,0.0,19,3.17,0.26,58,23,27.0,10,110,25,17,42,22,3,4,2.5,1.7,4.2,2.2,3.9,2016,100,22,0,1.9,26,12,14,2,900,12,1.2,44,32,72.7,6,1,3,0,0.0,52,5.2,0.42,123,11,5
1520,Wed,2016-09-28,Napoli,Benfica,2016,4,2,1,1,21,26.7,8,88,13,9,22,11,2,3,1.62,1.13,2.75,1.37,2.5,100,23,0,1.38,13,14,-1,1,720,14,1.75,24,10,45.8,3,2,3,0,0.0,39,4.87,0.28,110,25,25.5,8,88,11,6,17,9,2,2,1.37,0.75,2.12,1.13,1.87,2016,100,23,0,1.38,11,14,-3,1,630,10,1.43,34,24,76.5,3,2,3,0,0.0,28,3.5,0.32,128,15,5
1521,Wed,2016-09-28,Paris S-G,Ludogorets,2016,3,1,0,1,24,26.6,8,88,17,14,31,16,1,1,2.12,1.75,3.87,2.0,3.75,100,23,0,1.88,18,13,5,2,720,9,1.13,21,12,71.4,4,3,1,0,0.0,49,6.12,0.33,103,19,28.5,6,66,6,4,10,6,0,1,1.0,0.67,1.67,1.0,1.67,2016,100,14,0,0.5,6,15,-9,2,540,15,2.5,40,25,62.5,0,3,3,0,0.0,16,2.67,0.38,68,46,5
1522,Wed,2016-09-28,AtlÃ©tico Madrid,Bayern Munich,2016,1,0,1,1,20,26.6,12,132,15,9,24,12,3,4,1.25,0.75,2.0,1.0,1.75,100,32,0,2.33,18,10,8,2,1080,9,0.75,53,44,83.0,9,1,2,0,0.0,56,4.67,0.21,124,21,28.3,10,110,26,13,39,22,4,5,2.52,1.26,3.77,2.13,3.39,2016,100,29,0,1.8,27,14,13,2,930,12,1.16,52,40,78.8,6,0,4,0,0.0,74,7.16,0.3,120,13,5
1523,Wed,2016-09-28,BeÅiktaÅ,Dynamo Kyiv,2016,1,1,1,2,21,29.2,6,66,9,3,12,7,2,2,1.5,0.5,2.0,1.17,1.67,100,17,0,1.17,9,14,-5,1,90,1,1.0,6,5,116.7,1,4,1,0,0.0,19,3.17,0.37,74,24,26.1,6,66,8,5,13,7,1,2,1.33,0.83,2.17,1.17,2.0,2016,100,18,0,0.83,8,6,2,2,540,6,1.0,24,18,83.3,1,2,3,0,0.0,27,4.5,0.26,88,26,5
1524,Wed,2016-09-28,Rostov,PSV Eindhoven,2016,2,2,1,2,18,29.0,6,66,6,4,10,5,1,1,1.0,0.67,1.67,0.83,1.5,100,15,0,0.83,6,12,-6,1,540,12,2.0,40,28,72.5,1,2,3,0,0.0,19,3.17,0.26,65,20,24.9,6,66,4,2,6,4,0,2,0.67,0.33,1.0,0.67,1.0,2016,100,17,0,0.33,4,11,-7,2,540,16,2.67,39,23,61.5,0,2,4,0,0.0,22,3.67,0.18,55,65,5
1525,Wed,2016-09-28,Ludogorets,Paris S-G,2016,1,3,1,0,19,28.5,6,66,6,4,10,6,0,1,1.0,0.67,1.67,1.0,1.67,100,14,0,0.5,6,15,-9,2,540,15,2.5,40,25,62.5,0,3,3,0,0.0,16,2.67,0.38,68,24,26.6,8,88,17,14,31,16,1,1,2.12,1.75,3.87,2.0,3.75,2016,100,23,0,1.88,18,13,5,2,720,9,1.13,21,12,71.4,4,3,1,0,0.0,49,6.12,0.33,103,67,5
1526,Wed,2016-09-28,Celtic,Manchester City,2016,3,3,1,2,22,26.5,6,66,4,2,6,3,1,2,0.67,0.33,1.0,0.5,0.83,100,17,0,0.5,5,16,-11,2,540,16,2.67,35,19,57.1,0,3,3,0,0.0,17,2.83,0.18,63,22,28.1,8,88,18,14,32,17,1,1,2.25,1.75,4.0,2.12,3.87,2016,100,17,0,1.63,17,13,4,2,716,16,2.01,35,19,54.3,3,4,1,0,0.0,44,5.5,0.39,93,51,5
1527,Wed,2016-09-28,PSV Eindhoven,Rostov,2016,2,2,0,2,20,24.9,6,66,4,2,6,4,0,2,0.67,0.33,1.0,0.67,1.0,100,17,0,0.33,4,11,-7,2,540,16,2.67,39,23,61.5,0,2,4,0,0.0,22,3.67,0.18,55,18,29.0,6,66,6,4,10,5,1,1,1.0,0.67,1.67,0.83,1.5,2016,100,15,0,0.83,6,12,-6,1,540,12,2.0,40,28,72.5,1,2,3,0,0.0,19,3.17,0.26,65,79,5
1528,Tue,2016-10-18,Sporting CP,Dortmund,2016,1,2,1,0,21,26.2,6,66,5,2,7,4,1,1,0.83,0.33,1.17,0.67,1.0,100,18,0,0.5,5,8,-3,1,540,8,1.33,19,11,57.9,1,0,5,0,0.0,23,3.83,0.17,78,25,25.1,10,110,27,21,48,26,1,2,2.7,2.1,4.8,2.6,4.7,2016,100,29,0,1.7,28,16,12,2,900,16,1.6,42,26,61.9,5,2,3,0,0.0,71,7.1,0.37,108,25,4
1529,Tue,2016-10-18,Leicester City,FC Copenhagen,2016,1,0,1,1,26,28.0,10,110,11,5,16,9,2,2,1.1,0.5,1.6,0.9,1.4,100,25,0,1.7,11,10,1,3,900,10,1.0,42,32,81.0,5,2,3,0,0.0,35,3.5,0.26,119,19,25.5,6,66,5,5,10,5,0,1,0.83,0.83,1.67,0.83,1.67,2016,100,16,0,1.5,7,2,5,1,540,2,0.33,16,14,87.5,2,3,1,0,0.0,25,4.17,0.2,60,28,4
1530,Tue,2016-10-18,Lyon,Juventus,2016,0,1,1,0,21,25.3,6,66,5,5,10,5,0,1,0.83,0.83,1.67,0.83,1.67,100,17,0,1.33,5,3,2,1,540,3,0.5,20,17,90.0,2,2,2,0,0.0,33,5.5,0.15,93,25,29.9,13,144,21,10,31,18,3,3,1.62,0.77,2.38,1.38,2.15,2016,100,38,0,2.31,22,6,16,2,1170,7,0.54,29,22,75.9,9,3,1,0,0.0,67,5.15,0.27,190,37,4
1531,Tue,2016-10-18,Leverkusen,Tottenham,2016,0,0,1,2,26,24.6,8,88,8,5,13,8,0,1,1.0,0.62,1.62,1.0,1.62,100,24,0,1.25,11,11,0,2,720,8,1.0,27,19,77.8,2,4,2,0,0.0,41,5.12,0.2,111,21,24.9,6,66,5,5,10,4,1,1,0.83,0.83,1.67,0.67,1.5,2016,100,17,0,1.17,6,6,0,1,540,6,1.0,26,20,76.9,2,1,3,0,0.0,24,4.0,0.17,70,89,4
1532,Tue,2016-10-18,Club Brugge,Porto,2016,1,2,1,0,21,26.8,6,66,2,2,4,2,0,0,0.33,0.33,0.67,0.33,0.67,100,17,0,0.0,2,14,-12,1,540,14,2.33,45,31,75.6,0,0,6,0,0.0,20,3.33,0.1,74,23,26.0,8,88,9,7,16,7,2,2,1.13,0.87,2.0,0.87,1.75,2016,100,23,0,1.38,9,6,3,1,720,6,0.75,21,15,76.2,3,2,3,0,0.0,34,4.25,0.21,84,69,4
1533,Tue,2016-10-18,Real Madrid,Legia Warsaw,2016,5,1,1,1,23,27.4,13,143,34,30,64,34,0,0,2.55,2.25,4.8,2.55,4.8,100,37,0,2.31,35,18,17,2,1200,18,1.35,54,36,74.1,9,3,1,0,0.0,93,6.98,0.37,123,22,28.0,6,66,9,8,17,8,1,1,1.5,1.33,2.83,1.33,2.67,2016,100,18,0,0.67,9,24,-15,2,540,24,4.0,55,31,56.4,1,1,4,0,0.0,22,3.67,0.36,74,40,4
1534,Tue,2016-10-18,CSKA Moscow,Monaco,2016,1,1,1,2,19,27.9,6,66,5,4,9,4,1,1,0.83,0.67,1.5,0.67,1.33,100,16,0,0.5,5,11,-6,1,540,11,1.83,40,29,72.5,0,3,3,0,0.0,20,3.33,0.2,71,23,25.3,12,132,21,14,35,21,0,3,1.75,1.17,2.92,1.75,2.92,2016,100,34,0,1.5,19,19,0,2,1080,20,1.67,56,36,66.1,5,3,4,0,0.0,56,4.67,0.38,141,56,4
1535,Tue,2016-10-18,FC Copenhagen,Leicester City,2016,0,1,0,0,19,25.5,6,66,5,5,10,5,0,1,0.83,0.83,1.67,0.83,1.67,100,16,0,1.5,7,2,5,1,540,2,0.33,16,14,87.5,2,3,1,0,0.0,25,4.17,0.2,60,26,28.0,10,110,11,5,16,9,2,2,1.1,0.5,1.6,0.9,1.4,2016,100,25,0,1.7,11,10,1,3,900,10,1.0,42,32,81.0,5,2,3,0,0.0,35,3.5,0.26,119,41,4
1536,Tue,2016-10-18,Juventus,Lyon,2016,1,0,0,1,25,29.9,13,144,21,10,31,18,3,3,1.62,0.77,2.38,1.38,2.15,100,38,0,2.31,22,6,16,2,1170,7,0.54,29,22,75.9,9,3,1,0,0.0,67,5.15,0.27,190,21,25.3,6,66,5,5,10,5,0,1,0.83,0.83,1.67,0.83,1.67,2016,100,17,0,1.33,5,3,2,1,540,3,0.5,20,17,90.0,2,2,2,0,0.0,33,5.5,0.15,93,47,4
1537,Tue,2016-10-18,Tottenham,Leverkusen,2016,0,0,0,2,21,24.9,6,66,5,5,10,4,1,1,0.83,0.83,1.67,0.67,1.5,100,17,0,1.17,6,6,0,1,540,6,1.0,26,20,76.9,2,1,3,0,0.0,24,4.0,0.17,70,26,24.6,8,88,8,5,13,8,0,1,1.0,0.62,1.62,1.0,1.62,2016,100,24,0,1.25,11,11,0,2,720,8,1.0,27,19,77.8,2,4,2,0,0.0,41,5.12,0.2,111,42,4
1538,Tue,2016-10-18,Porto,Club Brugge,2016,2,1,0,1,23,26.0,8,88,9,7,16,7,2,2,1.13,0.87,2.0,0.87,1.75,100,23,0,1.38,9,6,3,1,720,6,0.75,21,15,76.2,3,2,3,0,0.0,34,4.25,0.21,84,21,26.8,6,66,2,2,4,2,0,0,0.33,0.33,0.67,0.33,0.67,2016,100,17,0,0.0,2,14,-12,1,540,14,2.33,45,31,75.6,0,0,6,0,0.0,20,3.33,0.1,74,23,4
1539,Tue,2016-10-18,Legia Warsaw,Real Madrid,2016,1,5,0,0,22,28.0,6,66,9,8,17,8,1,1,1.5,1.33,2.83,1.33,2.67,100,18,0,0.67,9,24,-15,2,540,24,4.0,55,31,56.4,1,1,4,0,0.0,22,3.67,0.36,74,23,27.4,13,143,34,30,64,34,0,0,2.55,2.25,4.8,2.55,4.8,2016,100,37,0,2.31,35,18,17,2,1200,18,1.35,54,36,74.1,9,3,1,0,0.0,93,6.98,0.37,123,74,4
1540,Tue,2016-10-18,Sevilla,Dinamo Zagreb,2016,1,0,0,1,22,27.4,8,88,9,8,17,9,0,3,1.13,1.0,2.12,1.13,2.12,100,20,0,1.75,9,6,3,1,720,6,0.75,26,20,80.8,4,2,2,0,0.0,37,4.62,0.24,77,24,24.4,6,66,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2016,100,18,0,0.0,0,15,-15,2,540,15,2.5,50,35,70.0,0,0,6,0,0.0,5,0.83,0.0,66,24,4
1541,Tue,2016-10-18,Monaco,CSKA Moscow,2016,1,1,0,2,23,25.3,12,132,21,14,35,21,0,3,1.75,1.17,2.92,1.75,2.92,100,34,0,1.5,19,19,0,2,1080,20,1.67,56,36,66.1,5,3,4,0,0.0,56,4.67,0.38,141,19,27.9,6,66,5,4,9,4,1,1,0.83,0.67,1.5,0.67,1.33,2016,100,16,0,0.5,5,11,-6,1,540,11,1.83,40,29,72.5,0,3,3,0,0.0,20,3.33,0.2,71,20,4
1542,Tue,2016-10-18,Dinamo Zagreb,Sevilla,2016,0,1,1,0,24,24.4,6,66,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100,18,0,0.0,0,15,-15,2,540,15,2.5,50,35,70.0,0,0,6,0,0.0,5,0.83,0.0,66,22,27.4,8,88,9,8,17,9,0,3,1.13,1.0,2.12,1.13,2.12,2016,100,20,0,1.75,9,6,3,1,720,6,0.75,26,20,80.8,4,2,2,0,0.0,37,4.62,0.24,77,82,4
1543,Tue,2016-10-18,Dortmund,Sporting CP,2016,2,1,0,1,25,25.1,10,110,27,21,48,26,1,2,2.7,2.1,4.8,2.6,4.7,100,29,0,1.7,28,16,12,2,900,16,1.6,42,26,61.9,5,2,3,0,0.0,71,7.1,0.37,108,21,26.2,6,66,5,2,7,4,1,1,0.83,0.33,1.17,0.67,1.0,2016,100,18,0,0.5,5,8,-3,1,540,8,1.33,19,11,57.9,1,0,5,0,0.0,23,3.83,0.17,78,87,4
1544,Wed,2016-10-19,Rostov,AtlÃ©tico Madrid,2016,0,1,1,0,18,29.0,6,66,6,4,10,5,1,1,1.0,0.67,1.67,0.83,1.5,100,15,0,0.83,6,12,-6,1,540,12,2.0,40,28,72.5,1,2,3,0,0.0,19,3.17,0.26,65,20,26.6,12,132,15,9,24,12,3,4,1.25,0.75,2.0,1.0,1.75,2016,100,32,0,2.33,18,10,8,2,1080,9,0.75,53,44,83.0,9,1,2,0,0.0,56,4.67,0.21,124,7,5
1545,Wed,2016-10-19,Dynamo Kyiv,Benfica,2016,0,2,1,0,24,26.1,6,66,8,5,13,7,1,2,1.33,0.83,2.17,1.17,2.0,100,18,0,0.83,8,6,2,2,540,6,1.0,24,18,83.3,1,2,3,0,0.0,27,4.5,0.26,88,25,25.5,8,88,11,6,17,9,2,2,1.37,0.75,2.12,1.13,1.87,2016,100,23,0,1.38,11,14,-3,1,630,10,1.43,34,24,76.5,3,2,3,0,0.0,28,3.5,0.32,128,15,5
1546,Wed,2016-10-19,Napoli,BeÅiktaÅ,2016,2,3,1,0,21,26.7,8,88,13,9,22,11,2,3,1.62,1.13,2.75,1.37,2.5,100,23,0,1.38,13,14,-1,1,720,14,1.75,24,10,45.8,3,2,3,0,0.0,39,4.87,0.28,110,21,29.2,6,66,9,3,12,7,2,2,1.5,0.5,2.0,1.17,1.67,2016,100,17,0,1.17,9,14,-5,1,90,1,1.0,6,5,116.7,1,4,1,0,0.0,19,3.17,0.37,74,16,5
1547,Wed,2016-10-19,Bayern Munich,PSV Eindhoven,2016,4,1,1,1,21,28.3,10,110,26,13,39,22,4,5,2.52,1.26,3.77,2.13,3.39,100,29,0,1.8,27,14,13,2,930,12,1.16,52,40,78.8,6,0,4,0,0.0,74,7.16,0.3,120,20,24.9,6,66,4,2,6,4,0,2,0.67,0.33,1.0,0.67,1.0,2016,100,17,0,0.33,4,11,-7,2,540,16,2.67,39,23,61.5,0,2,4,0,0.0,22,3.67,0.18,55,65,5
1548,Wed,2016-10-19,Barcelona,Manchester City,2016,4,0,1,1,23,27.0,10,110,25,17,42,22,3,4,2.5,1.7,4.2,2.2,3.9,100,22,0,1.9,26,12,14,2,900,12,1.2,44,32,72.7,6,1,3,0,0.0,52,5.2,0.42,123,22,28.1,8,88,18,14,32,17,1,1,2.25,1.75,4.0,2.12,3.87,2016,100,17,0,1.63,17,13,4,2,716,16,2.01,35,19,54.3,3,4,1,0,0.0,44,5.5,0.39,93,51,5
1549,Wed,2016-10-19,Paris S-G,Basel,2016,3,0,1,1,24,26.6,8,88,17,14,31,16,1,1,2.12,1.75,3.87,2.0,3.75,100,23,0,1.88,18,13,5,2,720,9,1.13,21,12,71.4,4,3,1,0,0.0,49,6.12,0.33,103,18,27.0,6,66,3,2,5,3,0,0,0.5,0.33,0.83,0.5,0.83,2016,100,18,0,0.33,3,12,-9,1,540,12,2.0,30,18,63.3,0,2,4,0,0.0,20,3.33,0.15,109,12,5
1550,Wed,2016-10-19,Arsenal,Ludogorets,2016,6,0,1,1,21,26.3,8,88,19,13,32,18,1,2,2.37,1.62,4.0,2.25,3.87,100,24,0,1.75,20,16,4,1,720,16,2.0,40,24,62.5,4,2,2,0,0.0,42,5.25,0.43,97,19,28.5,6,66,6,4,10,6,0,1,1.0,0.67,1.67,1.0,1.67,2016,100,14,0,0.5,6,15,-9,2,540,15,2.5,40,25,62.5,0,3,3,0,0.0,16,2.67,0.38,68,46,5
1551,Wed,2016-10-19,AtlÃ©tico Madrid,Rostov,2016,1,0,0,1,20,26.6,12,132,15,9,24,12,3,4,1.25,0.75,2.0,1.0,1.75,100,32,0,2.33,18,10,8,2,1080,9,0.75,53,44,83.0,9,1,2,0,0.0,56,4.67,0.21,124,18,29.0,6,66,6,4,10,5,1,1,1.0,0.67,1.67,0.83,1.5,2016,100,15,0,0.83,6,12,-6,1,540,12,2.0,40,28,72.5,1,2,3,0,0.0,19,3.17,0.26,65,79,5
1552,Wed,2016-10-19,BeÅiktaÅ,Napoli,2016,3,2,0,1,21,29.2,6,66,9,3,12,7,2,2,1.5,0.5,2.0,1.17,1.67,100,17,0,1.17,9,14,-5,1,90,1,1.0,6,5,116.7,1,4,1,0,0.0,19,3.17,0.37,74,21,26.7,8,88,13,9,22,11,2,3,1.62,1.13,2.75,1.37,2.5,2016,100,23,0,1.38,13,14,-1,1,720,14,1.75,24,10,45.8,3,2,3,0,0.0,39,4.87,0.28,110,61,5
1553,Wed,2016-10-19,PSV Eindhoven,Bayern Munich,2016,1,4,0,0,20,24.9,6,66,4,2,6,4,0,2,0.67,0.33,1.0,0.67,1.0,100,17,0,0.33,4,11,-7,2,540,16,2.67,39,23,61.5,0,2,4,0,0.0,22,3.67,0.18,55,21,28.3,10,110,26,13,39,22,4,5,2.52,1.26,3.77,2.13,3.39,2016,100,29,0,1.8,27,14,13,2,930,12,1.16,52,40,78.8,6,0,4,0,0.0,74,7.16,0.3,120,13,5
1554,Wed,2016-10-19,Manchester City,Barcelona,2016,0,4,0,0,22,28.1,8,88,18,14,32,17,1,1,2.25,1.75,4.0,2.12,3.87,100,17,0,1.63,17,13,4,2,716,16,2.01,35,19,54.3,3,4,1,0,0.0,44,5.5,0.39,93,23,27.0,10,110,25,17,42,22,3,4,2.5,1.7,4.2,2.2,3.9,2016,100,22,0,1.9,26,12,14,2,900,12,1.2,44,32,72.7,6,1,3,0,0.0,52,5.2,0.42,123,11,5
1555,Wed,2016-10-19,Basel,Paris S-G,2016,0,3,0,0,18,27.0,6,66,3,2,5,3,0,0,0.5,0.33,0.83,0.5,0.83,100,18,0,0.33,3,12,-9,1,540,12,2.0,30,18,63.3,0,2,4,0,0.0,20,3.33,0.15,109,24,26.6,8,88,17,14,31,16,1,1,2.12,1.75,3.87,2.0,3.75,2016,100,23,0,1.88,18,13,5,2,720,9,1.13,21,12,71.4,4,3,1,0,0.0,49,6.12,0.33,103,67,5
1556,Wed,2016-10-19,Ludogorets,Arsenal,2016,0,6,0,0,19,28.5,6,66,6,4,10,6,0,1,1.0,0.67,1.67,1.0,1.67,100,14,0,0.5,6,15,-9,2,540,15,2.5,40,25,62.5,0,3,3,0,0.0,16,2.67,0.38,68,21,26.3,8,88,19,13,32,18,1,2,2.37,1.62,4.0,2.25,3.87,2016,100,24,0,1.75,20,16,4,1,720,16,2.0,40,24,62.5,4,2,2,0,0.0,42,5.25,0.43,97,4,5
1557,Wed,2016-10-19,Celtic,M'Gladbach,2016,0,2,1,0,22,26.5,6,66,4,2,6,3,1,2,0.67,0.33,1.0,0.5,0.83,100,17,0,0.5,5,16,-11,2,540,16,2.67,35,19,57.1,0,3,3,0,0.0,17,2.83,0.18,63,19,25.5,6,66,5,4,9,5,0,0,0.83,0.67,1.5,0.83,1.5,2016,100,17,0,0.83,5,12,-7,1,540,12,2.0,38,26,73.7,1,2,3,0,0.0,19,3.17,0.26,58,48,5
1558,Wed,2016-10-19,Benfica,Dynamo Kyiv,2016,2,0,0,1,25,25.5,8,88,11,6,17,9,2,2,1.37,0.75,2.12,1.13,1.87,100,23,0,1.38,11,14,-3,1,630,10,1.43,34,24,76.5,3,2,3,0,0.0,28,3.5,0.32,128,24,26.1,6,66,8,5,13,7,1,2,1.33,0.83,2.17,1.17,2.0,2016,100,18,0,0.83,8,6,2,2,540,6,1.0,24,18,83.3,1,2,3,0,0.0,27,4.5,0.26,88,26,5
1559,Wed,2016-10-19,M'Gladbach,Celtic,2016,2,0,0,1,19,25.5,6,66,5,4,9,5,0,0,0.83,0.67,1.5,0.83,1.5,100,17,0,0.83,5,12,-7,1,540,12,2.0,38,26,73.7,1,2,3,0,0.0,19,3.17,0.26,58,22,26.5,6,66,4,2,6,3,1,2,0.67,0.33,1.0,0.5,0.83,2016,100,17,0,0.5,5,16,-11,2,540,16,2.67,35,19,57.1,0,3,3,0,0.0,17,2.83,0.18,63,21,5
1560,Tue,2016-11-01,Benfica,Dynamo Kyiv,2016,1,0,1,1,25,25.5,8,88,11,6,17,9,2,2,1.37,0.75,2.12,1.13,1.87,100,23,0,1.38,11,14,-3,1,630,10,1.43,34,24,76.5,3,2,3,0,0.0,28,3.5,0.32,128,24,26.1,6,66,8,5,13,7,1,2,1.33,0.83,2.17,1.17,2.0,2016,100,18,0,0.83,8,6,2,2,540,6,1.0,24,18,83.3,1,2,3,0,0.0,27,4.5,0.26,88,26,4
1561,Tue,2016-11-01,PSV Eindhoven,Bayern Munich,2016,1,2,1,0,20,24.9,6,66,4,2,6,4,0,2,0.67,0.33,1.0,0.67,1.0,100,17,0,0.33,4,11,-7,2,540,16,2.67,39,23,61.5,0,2,4,0,0.0,22,3.67,0.18,55,21,28.3,10,110,26,13,39,22,4,5,2.52,1.26,3.77,2.13,3.39,2016,100,29,0,1.8,27,14,13,2,930,12,1.16,52,40,78.8,6,0,4,0,0.0,74,7.16,0.3,120,13,4
1562,Tue,2016-11-01,Basel,Paris S-G,2016,1,2,1,0,18,27.0,6,66,3,2,5,3,0,0,0.5,0.33,0.83,0.5,0.83,100,18,0,0.33,3,12,-9,1,540,12,2.0,30,18,63.3,0,2,4,0,0.0,20,3.33,0.15,109,24,26.6,8,88,17,14,31,16,1,1,2.12,1.75,3.87,2.0,3.75,2016,100,23,0,1.88,18,13,5,2,720,9,1.13,21,12,71.4,4,3,1,0,0.0,49,6.12,0.33,103,67,4
1563,Tue,2016-11-01,AtlÃ©tico Madrid,Rostov,2016,2,1,1,1,20,26.6,12,132,15,9,24,12,3,4,1.25,0.75,2.0,1.0,1.75,100,32,0,2.33,18,10,8,2,1080,9,0.75,53,44,83.0,9,1,2,0,0.0,56,4.67,0.21,124,18,29.0,6,66,6,4,10,5,1,1,1.0,0.67,1.67,0.83,1.5,2016,100,15,0,0.83,6,12,-6,1,540,12,2.0,40,28,72.5,1,2,3,0,0.0,19,3.17,0.26,65,79,4
